studentId,academicYear,firstName,lastName,dateOfBirth,yearGroup,Class,keyStage,phonicsCheckResult,ks1ReadingScore,ks1ReadingGrade,ks1MathsScore,ks1MathsGrade,ks1GPSScore,ks1GPSGrade,readingScore,readingGrade,mathsScore,mathsGrade,gpsScore,gpsGrade,writingScore,writingGrade,scienceScore,scienceGrade,mtcScore,attendance_autumnTerm,attendance_springTerm,attendance_summerTerm,parentContactName,parentContactEmail,parentContactPhone
1070,2020/21,Deepa,Guadalupe,2012-10-09,3,3A,KS2,BES,90,BES,93,BES,114,WES,,,,,,,,,,,,84,93,93,Zak Guadalupe,ZakGuadalupe@mail.co.uk,7723790508
1071,2020/21,Palma,Strehl,2013-03-11,3,3A,KS2,WES,103,WES,97,BES,110,WES,,,,,,,,,,,,74,94,94,Jenny Strehl,JennyStrehl@mail.co.uk,7418285839
1072,2020/21,Joseph,Benesh,2013-02-25,3,3A,KS2,BES,88,BES,97,BES,106,WES,,,,,,,,,,,,98,100,100,Sloane Benesh,SloaneBenesh@mail.co.uk,7751266125
1073,2020/21,Idalia,Broadribb,2013-05-11,3,3A,KS2,WES,111,WES,112,WES,110,WES,,,,,,,,,,,,80,95,93,Rae Broadribb,RaeBroadribb@mail.co.uk,7581761746
1074,2020/21,Pau,Sparks,2012-12-25,3,3B,KS2,WES,111,WES,110,WES,91,BES,,,,,,,,,,,,93,97,93,Jenna Sparks,JennaSparks@mail.co.uk,7410860705
1075,2020/21,Del,Masna,2013-07-26,3,3B,KS2,WES,113,WES,94,BES,98,BES,,,,,,,,,,,,94,70,94,Devin Masna,DevinMasna@mail.co.uk,7327771187
1076,2020/21,Laurencio,Newborne,2012-11-14,3,3B,KS2,WES,93,BES,111,WES,97,BES,,,,,,,,,,,,93,97,98,Barb Newborne,BarbNewborne@mail.co.uk,7898025418
1077,2020/21,Dhia,Mathilda,2013-08-22,3,3B,KS2,WES,97,BES,115,WES,106,WES,,,,,,,,,,,,95,99,97,Adams Mathilda,AdamsMathilda@mail.co.uk,7653503929
1078,2020/21,Kobey,Tena,2012-12-12,3,3B,KS2,WES,91,BES,102,WES,110,WES,,,,,,,,,,,,81,96,95,Elysa Tena,ElysaTena@mail.co.uk,7849666735
1079,2020/21,Zuzana,Callaway,2012-09-24,3,3B,KS2,WES,93,BES,92,BES,98,BES,,,,,,,,,,,,93,74,95,Jared Callaway,JaredCallaway@mail.co.uk,7601362874
1080,2020/21,Caitlan,Phah,2013-03-10,3,3B,KS2,WES,104,WES,96,BES,86,BES,,,,,,,,,,,,97,95,85,Marilou Phah,MarilouPhah@mail.co.uk,7467187012
1081,2020/21,Ullises,Berdejo,2013-01-22,3,3B,KS2,WES,115,WES,105,WES,98,BES,,,,,,,,,,,,94,75,97,Darius Berdejo,DariusBerdejo@mail.co.uk,7498764453
1082,2020/21,Grant,Mclean,2013-02-27,3,3B,KS2,WES,102,WES,98,BES,90,BES,,,,,,,,,,,,95,99,95,Tirma Mclean,TirmaMclean@mail.co.uk,7919633593
1083,2020/21,Kariela,Curri,2013-05-10,3,3B,KS2,WES,95,BES,111,WES,90,BES,,,,,,,,,,,,96,97,100,Dolev Curri,DolevCurri@mail.co.uk,7221310528
1084,2020/21,Tracy,Issacs,2012-11-18,3,3B,KS2,BES,96,BES,104,WES,105,WES,,,,,,,,,,,,97,97,93,Lindy Issacs,LindyIssacs@mail.co.uk,7140908347
1085,2020/21,Fransisco,Jaffe,2013-03-29,3,3B,KS2,WES,113,WES,95,BES,97,BES,,,,,,,,,,,,98,94,81,Kathie Jaffe,KathieJaffe@mail.co.uk,7611646927
1086,2020/21,Stonnie,Halax,2013-08-08,3,3B,KS2,BES,107,WES,97,BES,86,BES,,,,,,,,,,,,96,97,93,Clara Halax,ClaraHalax@mail.co.uk,7491762172
1087,2020/21,Marlin,Thornton,2013-05-08,3,3B,KS2,BES,103,WES,85,BES,89,BES,,,,,,,,,,,,94,97,96,Jonhatan Thornton,JonhatanThornton@mail.co.uk,7884322948
1088,2020/21,Veronik,Davidson,2013-07-03,3,3B,KS2,BES,96,BES,93,BES,88,BES,,,,,,,,,,,,100,94,100,Nicholas Davidson,NicholasDavidson@mail.co.uk,7623110177
1089,2020/21,Christinne,Newhouse,2013-08-14,3,3B,KS2,BES,97,BES,94,BES,92,BES,,,,,,,,,,,,93,97,97,Staple Newhouse,StapleNewhouse@mail.co.uk,7934715850
1090,2020/21,Radovan,Morin,2012-12-29,3,3B,KS2,WES,91,BES,88,BES,106,WES,,,,,,,,,,,,98,85,94,Belson Morin,BelsonMorin@mail.co.uk,7232620561
1091,2020/21,Zuzana,Jillian,2013-08-08,3,3B,KS2,WES,109,WES,102,WES,90,BES,,,,,,,,,,,,93,96,93,Anamaria Jillian,AnamariaJillian@mail.co.uk,7957060779
1092,2020/21,Therese,Kallick,2013-03-27,3,3B,KS2,BES,113,WES,106,WES,103,WES,,,,,,,,,,,,95,95,96,Vaernewyck Kallick,VaernewyckKallick@mail.co.uk,7596182521
1093,2020/21,Cintia,Nikolett,2012-12-08,3,3B,KS2,WES,105,WES,101,WES,93,BES,,,,,,,,,,,,97,74,100,Anique Nikolett,AniqueNikolett@mail.co.uk,7198861487
1094,2020/21,Phillip,Starr,2013-01-14,3,3B,KS2,WES,100,WES,90,BES,107,WES,,,,,,,,,,,,99,100,75,Eben Starr,EbenStarr@mail.co.uk,7213435647
1095,2020/21,Radnedge,Srivasatava,2013-03-14,3,3B,KS2,BES,98,BES,107,WES,92,BES,,,,,,,,,,,,93,97,94,Javier Srivasatava,JavierSrivasatava@mail.co.uk,7924050205
1096,2020/21,Lincoln,Adellano,2013-08-03,3,3B,KS2,WES,90,BES,115,WES,110,WES,,,,,,,,,,,,96,97,95,Miles Adellano,MilesAdellano@mail.co.uk,7379801713
1097,2020/21,Irit,Moshayedi,2012-10-30,3,3B,KS2,BES,90,BES,109,WES,104,WES,,,,,,,,,,,,99,94,94,Racquel Moshayedi,RacquelMoshayedi@mail.co.uk,7289376763
1098,2020/21,Moral,Tremari,2013-07-24,3,3B,KS2,WES,108,WES,107,WES,97,BES,,,,,,,,,,,14,100,95,94,Anim Tremari,AnimTremari@mail.co.uk,7473213903
1099,2020/21,Rolf,Azoulai,2011-09-14,4,4A,KS2,WES,104,WES,107,WES,93,BES,,,,,,,,,,,14,94,96,95,Demetri Azoulai,DemetriAzoulai@mail.co.uk,7823357691
1100,2020/21,Jair,Santodomingo,2012-05-13,4,4A,KS2,WES,101,WES,108,WES,94,BES,,,,,,,,,,,18,97,98,94,Sheldon Santodomingo,SheldonSantodomingo@mail.co.uk,7972867363
1101,2020/21,Medeya,Ward,2011-12-18,4,4A,KS2,WES,109,WES,103,WES,96,BES,,,,,,,,,,,21,75,95,99,Ersoy Ward,ErsoyWard@mail.co.uk,7626993596
1102,2020/21,Norman,Rayek,2011-11-10,4,4A,KS2,WES,89,BES,98,BES,113,WES,,,,,,,,,,,16,74,98,97,Jodi Rayek,JodiRayek@mail.co.uk,7849761677
1103,2020/21,Melicia,Friedland,2011-09-17,4,4A,KS2,WES,85,BES,87,BES,86,BES,,,,,,,,,,,18,98,95,95,Edgar Friedland,EdgarFriedland@mail.co.uk,7534213395
1104,2020/21,Vaernewyck,Assistant,2012-08-28,4,4A,KS2,WES,106,WES,100,WES,104,WES,,,,,,,,,,,22,100,98,98,Ula Assistant,UlaAssistant@mail.co.uk,7338572342
1105,2020/21,Berkowitz,Pequeno,2012-07-07,4,4A,KS2,WES,90,BES,106,WES,96,BES,,,,,,,,,,,24,100,94,98,Maancy Pequeno,MaancyPequeno@mail.co.uk,7298037652
1106,2020/21,Zuzana,Thornberg,2012-03-06,4,4A,KS2,WES,90,BES,114,WES,95,BES,,,,,,,,,,,23,96,97,94,Kathleen Thornberg,KathleenThornberg@mail.co.uk,7810541361
1107,2020/21,Erin,Melissa´s,2011-12-18,4,4A,KS2,WES,91,BES,89,BES,92,BES,,,,,,,,,,,25,93,96,97,Gilda Melissa´s,GildaMelissa´s@mail.co.uk,7527743485
1108,2020/21,Malone,Peña,2011-11-03,4,4A,KS2,BES,99,BES,100,WES,105,WES,,,,,,,,,,,18,95,94,94,Suma Peña,SumaPeña@mail.co.uk,7774747390
1109,2020/21,Gil,Machialena,2012-01-15,4,4A,KS2,WES,95,BES,112,WES,102,WES,,,,,,,,,,,24,97,94,93,Lukas Machialena,LukasMachialena@mail.co.uk,7841394506
1110,2020/21,Nathalya,Knetter,2012-04-17,4,4A,KS2,BES,93,BES,102,WES,101,WES,,,,,,,,,,,15,99,96,100,Royce Knetter,RoyceKnetter@mail.co.uk,7986491856
1111,2020/21,Arianna,Baltzley,2012-02-13,4,4A,KS2,BES,106,WES,113,WES,108,WES,,,,,,,,,,,24,97,98,94,Hayley Baltzley,HayleyBaltzley@mail.co.uk,7517069263
1112,2020/21,Joaquin,Ozlanska,2012-07-01,4,4A,KS2,BES,107,WES,85,BES,112,WES,,,,,,,,,,,16,98,93,98,Soo Ozlanska,SooOzlanska@mail.co.uk,7796875809
1113,2020/21,Indy,You,2012-02-02,4,4A,KS2,BES,89,BES,92,BES,104,WES,,,,,,,,,,,19,97,80,97,Solange You,SolangeYou@mail.co.uk,7301641205
1114,2020/21,Boqueano,Dobnikar,2012-04-17,4,4A,KS2,WES,106,WES,89,BES,86,BES,,,,,,,,,,,14,99,94,98,Adriann Dobnikar,AdriannDobnikar@mail.co.uk,7336257518
1115,2020/21,Sr.,Keiser,2012-05-03,4,4A,KS2,WES,95,BES,115,WES,93,BES,,,,,,,,,,,24,100,70,96,Pedicure Keiser,PedicureKeiser@mail.co.uk,7946253749
1116,2020/21,Buchan,Goebl,2012-01-09,4,4A,KS2,BES,114,WES,92,BES,85,BES,,,,,,,,,,,23,97,98,98,Jefferson Goebl,JeffersonGoebl@mail.co.uk,7649553035
1117,2020/21,Charlot,Mcsweeney,2012-05-03,4,4A,KS2,WES,102,WES,88,BES,97,BES,,,,,,,,,,,16,97,94,97,Nugent Mcsweeney,NugentMcsweeney@mail.co.uk,7187481836
1118,2020/21,Louis,Marila,2012-04-15,4,4A,KS2,WES,108,WES,96,BES,95,BES,,,,,,,,,,,23,98,99,98,Betti Marila,BettiMarila@mail.co.uk,7545711555
1119,2020/21,Claude,Kindon,2011-09-26,4,4A,KS2,BES,106,WES,101,WES,87,BES,,,,,,,,,,,14,100,97,95,Jule Kindon,JuleKindon@mail.co.uk,7438924061
1120,2020/21,Klaus,Passalacqua,2012-01-04,4,4A,KS2,WES,114,WES,95,BES,90,BES,,,,,,,,,,,23,100,100,93,Nailya Passalacqua,NailyaPassalacqua@mail.co.uk,7753669416
1121,2020/21,Guest,Kluesner,2012-04-16,4,4A,KS2,BES,114,WES,87,BES,107,WES,,,,,,,,,,,21,96,100,97,Anella Kluesner,AnellaKluesner@mail.co.uk,7632536029
1122,2020/21,Farah,Gorduño,2012-06-26,4,4B,KS2,WES,109,WES,92,BES,88,BES,,,,,,,,,,,17,72,96,94,Marytere Gorduño,MarytereGorduño@mail.co.uk,7398226179
1123,2020/21,Benoit,Gosling,2011-11-20,4,4B,KS2,WES,91,BES,87,BES,103,WES,,,,,,,,,,,22,97,96,94,Vahe Gosling,VaheGosling@mail.co.uk,7686870265
1124,2020/21,Alissa,Woody,2012-02-05,4,4B,KS2,WES,109,WES,115,WES,112,WES,,,,,,,,,,,17,80,98,81,Shera Woody,SheraWoody@mail.co.uk,7691223517
1125,2020/21,Joern,Samsara,2012-02-14,4,4B,KS2,WES,98,BES,113,WES,106,WES,,,,,,,,,,,14,85,74,97,Cundy Samsara,CundySamsara@mail.co.uk,7941564731
1126,2020/21,Ninive,Devon,2012-03-02,4,4B,KS2,WES,88,BES,111,WES,108,WES,,,,,,,,,,,20,98,97,82,Riccardo Devon,RiccardoDevon@mail.co.uk,7834833038
1127,2020/21,Pedro,Ray,2012-06-22,4,4B,KS2,WES,103,WES,96,BES,108,WES,,,,,,,,,,,19,96,95,93,Khalil Ray,KhalilRay@mail.co.uk,7496519403
1128,2020/21,Pau,Liebendoerfer,2011-10-20,4,4B,KS2,WES,85,BES,110,WES,106,WES,,,,,,,,,,,15,93,98,98,Jess Liebendoerfer,JessLiebendoerfer@mail.co.uk,7227427182
1129,2020/21,Berenice,Stavena,2012-08-11,4,4B,KS2,WES,102,WES,97,BES,88,BES,,,,,,,,,,,20,98,98,94,Manrique Stavena,ManriqueStavena@mail.co.uk,7719377139
1130,2020/21,Rania,Hurbace,2012-07-13,4,4B,KS2,WES,85,BES,92,BES,103,WES,,,,,,,,,,,17,96,75,99,Tejal Hurbace,TejalHurbace@mail.co.uk,7460234226
1131,2020/21,Hedvig,Truscott,2012-07-05,4,4B,KS2,WES,107,WES,85,BES,87,BES,,,,,,,,,,,12,97,94,70,Milous Truscott,MilousTruscott@mail.co.uk,7726906000
1132,2020/21,Cloud,Branen,2011-11-21,4,4B,KS2,WES,89,BES,107,WES,91,BES,,,,,,,,,,,17,75,99,98,Gwen Branen,GwenBranen@mail.co.uk,7270642741
1133,2020/21,Micahel,Maksoud,2012-08-22,4,4B,KS2,BES,97,BES,96,BES,105,WES,,,,,,,,,,,12,94,93,96,Perihan Maksoud,PerihanMaksoud@mail.co.uk,7921948565
1134,2020/21,Kait,Zakreski,2011-11-18,4,4B,KS2,WES,101,WES,109,WES,106,WES,,,,,,,,,,,19,98,72,99,Ame Zakreski,AmeZakreski@mail.co.uk,7640565186
1135,2020/21,Raffi,Rusznyak,2012-04-11,4,4B,KS2,BES,92,BES,106,WES,87,BES,,,,,,,,,,,12,95,96,97,Francisca Rusznyak,FranciscaRusznyak@mail.co.uk,7446607658
1136,2020/21,Saunders,Rusu,2012-06-11,4,4B,KS2,BES,90,BES,108,WES,93,BES,,,,,,,,,,,25,97,96,93,Herb Rusu,HerbRusu@mail.co.uk,7574696076
1137,2020/21,Massage,Alcapone,2012-03-03,4,4B,KS2,BES,99,BES,87,BES,109,WES,,,,,,,,,,,12,95,97,95,Social Alcapone,SocialAlcapone@mail.co.uk,7239688706
1138,2020/21,Rodolfo,Zurilla,2011-09-05,4,4B,KS2,BES,96,BES,94,BES,109,WES,,,,,,,,,,,24,96,95,96,Madeline Zurilla,MadelineZurilla@mail.co.uk,7681877519
1139,2020/21,Klencheski,Zurilla,2011-10-27,4,4B,KS2,WES,109,WES,102,WES,89,BES,,,,,,,,,,,23,95,93,72,Shan Zurilla,ShanZurilla@mail.co.uk,7209087530
1140,2020/21,Vivi,Reed,2012-03-29,4,4B,KS2,WES,92,BES,92,BES,90,BES,,,,,,,,,,,19,96,73,100,Nikhita Reed,NikhitaReed@mail.co.uk,7495238748
1141,2020/21,Tour,Hayford,2012-03-26,4,4B,KS2,BES,92,BES,93,BES,105,WES,,,,,,,,,,,12,95,98,100,Claudia Hayford,ClaudiaHayford@mail.co.uk,7821334786
1142,2020/21,Tressa,Florez,2012-02-21,4,4B,KS2,WES,92,BES,104,WES,115,WES,,,,,,,,,,,15,100,85,93,Masha Florez,MashaFlorez@mail.co.uk,7774500855
1143,2020/21,Kitzberger,Markie,2012-05-28,4,4B,KS2,WES,93,BES,102,WES,94,BES,,,,,,,,,,,13,81,95,94,Isaac Markie,IsaacMarkie@mail.co.uk,7495982736
1144,2020/21,Ramiro,Book,2012-03-19,4,4B,KS2,BES,85,BES,97,BES,111,WES,,,,,,,,,,,24,100,99,98,Nikeeta Book,NikeetaBook@mail.co.uk,7422086183
1145,2020/21,Meliss,Briese,2012-01-07,4,4B,KS2,WES,114,WES,100,WES,92,BES,,,,,,,,,,,15,96,99,98,Yohara Briese,YoharaBriese@mail.co.uk,7173604976
1146,2020/21,Verena,Amin,2012-07-08,4,4B,KS2,BES,104,WES,89,BES,86,BES,,,,,,,,,,,18,100,97,93,Kirstein Amin,KirsteinAmin@mail.co.uk,7337759722
1147,2020/21,Second,Nobert,2011-02-26,5,5A,KS2,WES,101,WES,93,BES,90,BES,,,,,,,,,,,9,93,97,94,Murphy Nobert,MurphyNobert@mail.co.uk,7106100521
1148,2020/21,Lorrie,Olan,2010-11-23,5,5A,KS2,WES,106,WES,87,BES,97,BES,,,,,,,,,,,13,94,74,94,Jefrey Olan,JefreyOlan@mail.co.uk,7722837230
1149,2020/21,Myriam,Manning,2010-09-01,5,5A,KS2,WES,93,BES,106,WES,87,BES,,,,,,,,,,,22,96,94,96,Samson Manning,SamsonManning@mail.co.uk,7726531546
1150,2020/21,Zuleica,Rattray,2010-12-28,5,5A,KS2,WES,111,WES,101,WES,105,WES,,,,,,,,,,,17,75,100,94,Valeria Rattray,ValeriaRattray@mail.co.uk,7901962152
1151,2020/21,Skaro,Cuenta,2010-10-12,5,5A,KS2,WES,88,BES,97,BES,113,WES,,,,,,,,,,,8,96,94,95,Morten Cuenta,MortenCuenta@mail.co.uk,7274231768
1152,2020/21,Silvana,Emilo,2011-05-25,5,5A,KS2,WES,105,WES,87,BES,93,BES,,,,,,,,,,,7,96,98,97,Ulrika Emilo,UlrikaEmilo@mail.co.uk,7349585369
1153,2020/21,Alexandre,Blanco,2011-02-26,5,5A,KS2,WES,91,BES,100,WES,87,BES,,,,,,,,,,,23,100,99,99,Quinn Blanco,QuinnBlanco@mail.co.uk,7837304529
1154,2020/21,Zuzana,Saroj,2011-03-06,5,5A,KS2,WES,114,WES,88,BES,87,BES,,,,,,,,,,,6,93,97,100,Lisa Saroj,LisaSaroj@mail.co.uk,7320144182
1155,2020/21,Kysa,Nugent,2011-01-31,5,5A,KS2,WES,95,BES,102,WES,93,BES,,,,,,,,,,,18,100,94,96,Bennet Nugent,BennetNugent@mail.co.uk,7188364020
1156,2020/21,Vesi,Zulkowski,2011-02-04,5,5A,KS2,BES,107,WES,109,WES,103,WES,,,,,,,,,,,23,97,93,97,Lunise Zulkowski,LuniseZulkowski@mail.co.uk,7580159783
1157,2020/21,Zuzana,Segura,2011-03-08,5,5A,KS2,WES,87,BES,94,BES,88,BES,,,,,,,,,,,14,100,94,96,Aura Segura,AuraSegura@mail.co.uk,7116490718
1158,2020/21,Rosy,Messina,2011-07-19,5,5A,KS2,BES,90,BES,98,BES,85,BES,,,,,,,,,,,11,95,96,100,Kon Messina,KonMessina@mail.co.uk,7610744373
1159,2020/21,Mockus,Heather,2010-10-20,5,5A,KS2,BES,107,WES,115,WES,85,BES,,,,,,,,,,,23,100,93,98,Diederik Heather,DiederikHeather@mail.co.uk,7336473472
1160,2020/21,Soe,Abbott,2011-07-28,5,5A,KS2,BES,88,BES,102,WES,108,WES,,,,,,,,,,,21,95,98,98,Newguest Abbott,NewguestAbbott@mail.co.uk,7888088883
1161,2020/21,Law,Ashtiani,2010-09-30,5,5A,KS2,BES,96,BES,107,WES,98,BES,,,,,,,,,,,23,96,96,97,Sarah Ashtiani,SarahAshtiani@mail.co.uk,7499653967
1162,2020/21,Kathi,Gupta,2011-08-27,5,5A,KS2,WES,111,WES,93,BES,101,WES,,,,,,,,,,,10,82,83,96,Narcisa Gupta,NarcisaGupta@mail.co.uk,7194200241
1163,2020/21,Iram,Dineen,2010-12-31,5,5A,KS2,WES,100,WES,113,WES,108,WES,,,,,,,,,,,19,95,93,95,Jess Dineen,JessDineen@mail.co.uk,7154799177
1164,2020/21,Gian,Parcells,2011-05-29,5,5A,KS2,BES,94,BES,105,WES,88,BES,,,,,,,,,,,24,93,81,93,Mindy Parcells,MindyParcells@mail.co.uk,7261357765
1165,2020/21,Noorulain,Mazmanyan,2010-10-31,5,5A,KS2,WES,89,BES,104,WES,97,BES,,,,,,,,,,,15,99,93,97,Maricella Mazmanyan,MaricellaMazmanyan@mail.co.uk,7554687046
1166,2020/21,Janet,Ducong,2011-01-03,5,5A,KS2,WES,92,BES,106,WES,114,WES,,,,,,,,,,,15,96,93,83,Mama Ducong,MamaDucong@mail.co.uk,7701399330
1167,2020/21,Pablo,Lipcon,2011-05-22,5,5A,KS2,BES,88,BES,109,WES,99,BES,,,,,,,,,,,21,95,96,97,Marin Lipcon,MarinLipcon@mail.co.uk,7968348552
1168,2020/21,Devara,Rebecca,2011-05-29,5,5A,KS2,WES,99,BES,90,BES,103,WES,,,,,,,,,,,7,81,81,96,Simmons Rebecca,SimmonsRebecca@mail.co.uk,7219034879
1169,2020/21,Roxanne,Sigmund,2011-04-18,5,5A,KS2,BES,99,BES,92,BES,103,WES,,,,,,,,,,,5,100,97,100,Francisco Sigmund,FranciscoSigmund@mail.co.uk,7210576346
1170,2020/21,Mirjam,Hiram,2011-07-17,5,5B,KS2,WES,89,BES,110,WES,114,WES,,,,,,,,,,,19,96,94,95,Bessette Hiram,BessetteHiram@mail.co.uk,7299983682
1171,2020/21,Ilana,Melnyk,2011-07-12,5,5B,KS2,WES,113,WES,104,WES,104,WES,,,,,,,,,,,17,94,95,99,Gaye Melnyk,GayeMelnyk@mail.co.uk,7711357913
1172,2020/21,Solange,Derdzinski,2011-06-24,5,5B,KS2,WES,85,BES,89,BES,113,WES,,,,,,,,,,,5,96,84,96,Melony Derdzinski,MelonyDerdzinski@mail.co.uk,7206971999
1173,2020/21,Classes,Taerk,2010-12-25,5,5B,KS2,WES,101,WES,87,BES,93,BES,,,,,,,,,,,13,96,93,74,Monica Taerk,MonicaTaerk@mail.co.uk,7616854859
1174,2020/21,Luciana,Arellanos,2011-03-01,5,5B,KS2,WES,91,BES,94,BES,97,BES,,,,,,,,,,,8,93,81,70,Trinity Arellanos,TrinityArellanos@mail.co.uk,7905698654
1175,2020/21,Joana,Moreno,2011-01-28,5,5B,KS2,WES,88,BES,111,WES,94,BES,,,,,,,,,,,20,84,94,94,Rebeca Moreno,RebecaMoreno@mail.co.uk,7490527974
1176,2020/21,Berenice,Peyser,2010-11-10,5,5B,KS2,WES,111,WES,113,WES,100,WES,,,,,,,,,,,22,97,98,98,Carly Peyser,CarlyPeyser@mail.co.uk,7889036034
1177,2020/21,Anurag,Johannes,2010-10-05,5,5B,KS2,WES,101,WES,108,WES,93,BES,,,,,,,,,,,24,93,95,99,Mihail Johannes,MihailJohannes@mail.co.uk,7894660160
1178,2020/21,Kiusesu,Huneycutt,2011-06-28,5,5B,KS2,WES,97,BES,108,WES,99,BES,,,,,,,,,,,22,94,95,98,Maeve Huneycutt,MaeveHuneycutt@mail.co.uk,7720292844
1179,2020/21,Fuentes,Beaumont,2010-12-08,5,5B,KS2,WES,104,WES,95,BES,86,BES,,,,,,,,,,,7,94,97,93,Meghan Beaumont,MeghanBeaumont@mail.co.uk,7607077289
1180,2020/21,Savannah,Shannon,2010-09-05,5,5B,KS2,WES,96,BES,95,BES,115,WES,,,,,,,,,,,8,94,94,93,Dylan Shannon,DylanShannon@mail.co.uk,7588709103
1181,2020/21,Kendal,Renan,2011-02-19,5,5B,KS2,BES,110,WES,90,BES,87,BES,,,,,,,,,,,14,83,93,93,Cassie Renan,CassieRenan@mail.co.uk,7720098159
1182,2020/21,Helene,Raoult,2010-12-30,5,5B,KS2,WES,109,WES,96,BES,104,WES,,,,,,,,,,,10,100,93,96,Octavia Raoult,OctaviaRaoult@mail.co.uk,7364917483
1183,2020/21,Eben,Knetter,2011-06-30,5,5B,KS2,BES,101,WES,98,BES,105,WES,,,,,,,,,,,5,93,97,100,Andreas Knetter,AndreasKnetter@mail.co.uk,7885004885
1184,2020/21,Milagros,Lui,2010-10-25,5,5B,KS2,BES,100,WES,88,BES,90,BES,,,,,,,,,,,7,73,93,82,Brockie Lui,BrockieLui@mail.co.uk,7877398375
1185,2020/21,Tyra,Woodard,2010-12-04,5,5B,KS2,BES,90,BES,108,WES,88,BES,,,,,,,,,,,18,96,99,73,Judd Woodard,JuddWoodard@mail.co.uk,7588524429
1186,2020/21,Cambria,Watts,2011-01-31,5,5B,KS2,BES,95,BES,89,BES,107,WES,,,,,,,,,,,9,95,98,97,Chiara Watts,ChiaraWatts@mail.co.uk,7858540277
1187,2020/21,Sharla,Bamford,2010-09-30,5,5B,KS2,WES,115,WES,101,WES,89,BES,,,,,,,,,,,18,97,96,93,Kelley Bamford,KelleyBamford@mail.co.uk,7262424979
1188,2020/21,Iram,Riegel,2010-11-12,5,5B,KS2,WES,107,WES,96,BES,92,BES,,,,,,,,,,,11,95,94,73,Lara Riegel,LaraRiegel@mail.co.uk,7350425238
1189,2020/21,Francis,Dovi,2011-06-07,5,5B,KS2,BES,100,WES,105,WES,92,BES,,,,,,,,,,,19,100,93,96,Lusanda Dovi,LusandaDovi@mail.co.uk,7644389565
1190,2020/21,Graeme,Maroevich,2011-01-26,5,5B,KS2,WES,94,BES,112,WES,107,WES,,,,,,,,,,,19,98,93,93,Baili Maroevich,BailiMaroevich@mail.co.uk,7224579450
1191,2020/21,Dylan,Andra,2011-07-28,5,5B,KS2,WES,97,BES,101,WES,102,WES,,,,,,,,,,,18,97,93,95,Olena Andra,OlenaAndra@mail.co.uk,7890435228
1192,2020/21,Ula,Philips,2011-08-12,5,5B,KS2,BES,105,WES,107,WES,110,WES,,,,,,,,,,,20,93,93,100,Glenn Philips,GlennPhilips@mail.co.uk,7379417539
1193,2020/21,Zuzana,Armstrong,2011-06-12,5,5B,KS2,WES,115,WES,102,WES,106,WES,,,,,,,,,,,23,93,96,98,Mckenzie Armstrong,MckenzieArmstrong@mail.co.uk,7825455388
1194,2020/21,Golan,Barry,2011-01-28,6,6A,KS2,BES,111,WES,114,WES,111,WES,100,EXS,118,GDS,115,GDS,113,GDS,112,GDS,15,96,93,97,Patty Barry,PattyBarry@mail.co.uk,7895781155
1195,2020/21,Leon,Corradino,2010-03-12,6,6A,KS2,WES,99,BES,101,WES,99,BES,100,EXS,98,WT,103,GDS,108,GDS,105,GDS,24,99,94,99,Jaqueline Corradino,JaquelineCorradino@mail.co.uk,7349701851
1196,2020/21,Cecilie,Easton,2009-10-09,6,6A,KS2,WES,109,WES,103,WES,93,BES,90,WT,100,EXS,89,WT,100,EXS,99,WT,16,99,97,99,Rafal Easton,RafalEaston@mail.co.uk,7280707715
1197,2020/21,Lise,Asencio,2010-06-16,6,6A,KS2,WES,114,WES,107,WES,93,BES,100,EXS,104,GDS,102,GDS,112,GDS,99,WT,19,99,73,72,Bevin Asencio,BevinAsencio@mail.co.uk,7662473814
1198,2020/21,Todavia,Shannon,2009-11-11,6,6A,KS2,WES,96,BES,108,WES,104,WES,90,WT,106,GDS,102,GDS,106,GDS,102,GDS,22,100,98,94,Ashley Shannon,AshleyShannon@mail.co.uk,7727303524
1199,2020/21,Tracy,Pattanyus,2010-03-06,6,6A,KS2,WES,106,WES,110,WES,95,BES,101,GDS,107,GDS,102,GDS,103,GDS,117,GDS,21,97,95,98,Sheridan Pattanyus,SheridanPattanyus@mail.co.uk,7138793423
1200,2020/21,Fredricson,Going,2009-12-13,6,6A,KS2,WES,105,WES,101,WES,99,BES,100,EXS,100,EXS,101,GDS,97,WT,104,GDS,18,95,94,95,Delfino Going,DelfinoGoing@mail.co.uk,7993343251
1201,2020/21,Laima,Ordaz,2010-05-22,6,6A,KS2,WES,115,WES,113,WES,114,WES,100,EXS,113,GDS,91,WT,116,GDS,109,GDS,20,97,70,97,Tristram Ordaz,TristramOrdaz@mail.co.uk,7795830684
1202,2020/21,Leanne,Hotchkiss,2010-02-02,6,6A,KS2,WES,106,WES,86,BES,103,WES,100,EXS,101,GDS,107,GDS,105,GDS,118,GDS,5,100,100,97,Irby Hotchkiss,IrbyHotchkiss@mail.co.uk,7321038618
1203,2020/21,Nalleli,Hills,2010-04-29,6,6A,KS2,WES,87,BES,89,BES,95,BES,103,GDS,102,GDS,96,WT,97,WT,119,GDS,13,97,99,100,Classes Hills,ClassesHills@mail.co.uk,7110266909
